,A,B,C
3482,3482,0.641441838909,6964
3483,3483,0.14531771431,6966
3484,3484,-0.35494181216,6968
3485,3485,-0.409532097258,6970
3486,3486,-0.670872779596,6972
3487,3487,-1.57815740488,6974
3488,3488,-0.0573128713829,6976
3489,3489,1.37706671324,6978
3490,3490,0.195120218269,6980
3491,3491,-1.32933361991,6982
3492,3492,0.831837317588,6984
3493,3493,-0.0417522881883,6986
3494,3494,-0.721665958555,6988
3495,3495,2.11731557057,6990
3496,3496,-0.490575843469,6992
3497,3497,-0.130044059675,6994
3498,3498,1.3031516105,6996
3499,3499,-0.341909104585,6998
3500,3500,0.469575533937,7000
3501,3501,-0.0230513730398,7002
3502,3502,0.519785204793,7004
3503,3503,-0.133728910641,7006
3504,3504,0.106108220426,7008
3505,3505,-0.699585735967,7010
3506,3506,0.844783010077,7012
3507,3507,0.429138906031,7014
3508,3508,-0.806904958465,7016
3509,3509,0.327555020135,7018
3510,3510,-1.75873474127,7020
3511,3511,-0.645991830775,7022
3512,3512,0.571770520369,7024
3513,3513,-0.751348195296,7026
3514,3514,1.34630198554,7028
3515,3515,0.767501668248,7030
3516,3516,0.0400897704536,7032
3517,3517,-0.0779128445527,7034
3518,3518,1.53725303201,7036
3519,3519,-0.562799618427,7038
3520,3520,0.129209670541,7040
3521,3521,0.112795569562,7042
3522,3522,-2.01092343533,7044
3523,3523,1.20640491665,7046
3524,3524,0.249166473293,7048
3525,3525,-1.02862246914,7050
3526,3526,1.17564525221,7052
3527,3527,-1.00936790519,7054
3528,3528,-0.113548205482,7056
3529,3529,0.238965525452,7058
3530,3530,-0.796195807512,7060
3531,3531,-0.144176322237,7062
3532,3532,0.799259673152,7064
3533,3533,-0.63848974122,7066
3534,3534,-2.32717212233,7068
3535,3535,0.354248183684,7070
3536,3536,-0.604977536565,7072
3537,3537,-0.415958809011,7074
3538,3538,-0.116622308541,7076
3539,3539,-0.815449381855,7078
3540,3540,-0.119058326669,7080
3541,3541,-0.902440438728,7082
3542,3542,0.719594022896,7084
3543,3543,0.219823190326,7086
3544,3544,-0.677854926948,7088
3545,3545,0.155116608366,7090
3546,3546,0.00214081641146,7092
3547,3547,-0.631522545185,7094
3548,3548,-0.176439784927,7096
3549,3549,0.166830288271,7098
3550,3550,0.718102469266,7100
3551,3551,-2.91480404252,7102
3552,3552,-1.23097842547,7104
3553,3553,-1.08907257205,7106
3554,3554,0.373926331293,7108
3555,3555,2.43652399391,7110
3556,3556,-0.0866445584653,7112
3557,3557,0.108297640289,7114
3558,3558,-1.86496715258,7116
3559,3559,-2.1419781249,7118
3560,3560,1.14443956045,7120
3561,3561,0.0142817178738,7122
3562,3562,1.39781574603,7124
3563,3563,0.135339416605,7126
3564,3564,0.35551713734,7128
3565,3565,0.213265650785,7130
3566,3566,0.0366387841066,7132
3567,3567,-2.09109102035,7134
3568,3568,0.284696763178,7136
3569,3569,0.614449324199,7138
3570,3570,0.511030331743,7140
3571,3571,-0.383031148962,7142
3572,3572,0.15195604925,7144
3573,3573,0.567949277157,7146
3574,3574,0.914811015315,7148
3575,3575,-0.956834075619,7150
3576,3576,-0.101502866042,7152
3577,3577,-2.32238985917,7154
3578,3578,1.11144143987,7156
3579,3579,-0.417625150583,7158
3580,3580,-0.771036186161,7160
3581,3581,-1.4080319103,7162
3582,3582,0.844722866484,7164
3583,3583,0.451742384569,7166
3584,3584,-1.54631605508,7168
3585,3585,0.148931741739,7170
3586,3586,0.918981065961,7172
3587,3587,-0.0314508017086,7174
3588,3588,0.301694277578,7176
3589,3589,-0.315704491745,7178
3590,3590,1.00171752481,7180
3591,3591,1.11820615182,7182
3592,3592,-0.0805666208729,7184
3593,3593,1.15974837955,7186
3594,3594,-0.00526314227133,7188
3595,3595,0.809916092403,7190
3596,3596,0.612777640465,7192
3597,3597,-0.290950167723,7194
3598,3598,-1.21782506104,7196
3599,3599,0.413737423114,7198
3600,3600,0.0292716230826,7200
3601,3601,-0.580502356314,7202
3602,3602,-1.03050484108,7204
3603,3603,0.543146954165,7206
3604,3604,-0.754172053285,7208
3605,3605,1.70090839302,7210
3606,3606,0.184676696448,7212
3607,3607,-1.1560416297,7214
3608,3608,-0.36687899892,7216
3609,3609,-0.215183149858,7218
3610,3610,-1.92820214534,7220
3611,3611,-1.22738930972,7222
3612,3612,-0.406395602256,7224
3613,3613,0.295787654645,7226
3614,3614,-0.375945402029,7228
3615,3615,-0.728776491393,7230
3616,3616,-0.941236200371,7232
3617,3617,-1.53332545203,7234
3618,3618,-0.267661487522,7236
3619,3619,-0.287834653225,7238
3620,3620,-0.820720403075,7240
3621,3621,0.3099636212,7242
3622,3622,1.62737661425,7244
3623,3623,0.299794824906,7246
3624,3624,0.304462798452,7248
3625,3625,-0.967387667508,7250
3626,3626,1.38082175498,7252
3627,3627,-1.97889234472,7254
3628,3628,-0.124198673739,7256
3629,3629,0.89177359613,7258
3630,3630,-0.518653728703,7260
3631,3631,-1.20749305514,7262
3632,3632,-1.05216052332,7264
3633,3633,1.70777868538,7266
3634,3634,0.0459587469201,7268
3635,3635,0.908678837368,7270
3636,3636,-0.306534807134,7272
3637,3637,1.09595647826,7274
3638,3638,-0.527748203702,7276
3639,3639,-1.53393826546,7278
3640,3640,-0.00368944107991,7280
3641,3641,0.279085964413,7282
3642,3642,-0.860437897012,7284
3643,3643,1.15736191795,7286
3644,3644,0.423294486543,7288
3645,3645,1.47982458064,7290
3646,3646,0.588515032211,7292
3647,3647,-1.95368807243,7294
3648,3648,0.90430496783,7296
3649,3649,-0.156808154625,7298
3650,3650,1.12819003933,7300
3651,3651,-0.567264482388,7302
3652,3652,0.304192077147,7304
3653,3653,1.76890246929,7306
3654,3654,-1.53382647057,7308
3655,3655,2.5420986166,7310
3656,3656,0.51879778041,7312
3657,3657,-0.622606884194,7314
3658,3658,0.761478304989,7316
3659,3659,-0.852785378858,7318
3660,3660,-0.3256887751,7320
3661,3661,-0.45718868729,7322
3662,3662,-0.459905742806,7324
3663,3663,1.09221255331,7326
3664,3664,-0.705741955738,7328
3665,3665,0.136430132075,7330
3666,3666,0.127268948513,7332
3667,3667,-0.19891465286,7334
3668,3668,-1.09486722474,7336
3669,3669,0.250805371087,7338
3670,3670,1.20574308187,7340
3671,3671,-0.482869894237,7342
3672,3672,0.0297709621324,7344
3673,3673,-0.657169160619,7346
3674,3674,-1.04348448113,7348
3675,3675,-1.71430015578,7350
3676,3676,-0.0118925918096,7352
3677,3677,-0.024984670815,7354
3678,3678,-1.66315905478,7356
3679,3679,0.558445185837,7358
3680,3680,1.483401807,7360
3681,3681,0.34181796703,7362
3682,3682,-0.565104938662,7364
3683,3683,1.59407660289,7366
3684,3684,1.15560150968,7368
3685,3685,1.09656141998,7370
3686,3686,-0.191389276468,7372
3687,3687,1.91423072048,7374
3688,3688,1.82450297545,7376
3689,3689,-0.85449164227,7378
3690,3690,0.68955008398,7380
3691,3691,-0.600015022631,7382
3692,3692,0.876374581026,7384
3693,3693,-1.88865350804,7386
3694,3694,0.0214222414688,7388
3695,3695,-1.31372682089,7390
3696,3696,0.270155201798,7392
3697,3697,-0.266595873141,7394
3698,3698,-0.655746502757,7396
3699,3699,-0.877339053748,7398
3700,3700,0.708082927982,7400
3701,3701,-0.763771537865,7402
3702,3702,2.2662794129,7404
3703,3703,-0.834834986929,7406
3704,3704,1.55772022898,7408
3705,3705,0.146488597949,7410
3706,3706,-1.30772734338,7412
3707,3707,-0.388904915061,7414
3708,3708,-1.54770629004,7416
3709,3709,1.03826932429,7418
3710,3710,-0.73219950808,7420
3711,3711,0.424092215195,7422
3712,3712,-1.08644927884,7424
3713,3713,-0.204787295882,7426
3714,3714,-0.550389441845,7428
3715,3715,0.946639696464,7430
3716,3716,-0.259548941949,7432
3717,3717,-0.623532950426,7434
3718,3718,-1.20612410595,7436
3719,3719,0.122142099652,7438
3720,3720,-0.419545726324,7440
3721,3721,0.577161162777,7442
3722,3722,-0.933880598047,7444
3723,3723,-0.105230953423,7446
3724,3724,-1.27215060799,7448
3725,3725,1.59471852446,7450
3726,3726,0.306363798507,7452
3727,3727,0.801573142602,7454
3728,3728,-0.526458387922,7456
3729,3729,-0.688190665988,7458
3730,3730,-0.133809987197,7460
3731,3731,-0.160620934635,7462
3732,3732,-0.225733239514,7464
3733,3733,-0.146306247291,7466
3734,3734,-0.121292179892,7468
3735,3735,-0.318329491607,7470
3736,3736,1.12780395518,7472
3737,3737,-0.856421822666,7474
3738,3738,-2.81849678544,7476
3739,3739,0.372126711949,7478
3740,3740,0.437410501309,7480
3741,3741,0.536120402797,7482
3742,3742,-0.625895554606,7484
3743,3743,-1.09061934261,7486
3744,3744,1.3291521638,7488
3745,3745,0.0120242047989,7490
3746,3746,-0.269546155057,7492
3747,3747,-1.82924695271,7494
3748,3748,0.0428052529428,7496
3749,3749,1.16951913477,7498
3750,3750,-0.328461126473,7500
3751,3751,2.50278397694,7502
3752,3752,-0.456768665974,7504
3753,3753,-0.185460210981,7506
3754,3754,0.647762261577,7508
3755,3755,-0.899329763961,7510
3756,3756,0.929686637819,7512
3757,3757,0.998841875897,7514
3758,3758,-0.9644614142,7516
3759,3759,-0.334500623869,7518
3760,3760,0.663934959598,7520
3761,3761,0.687000786413,7522
3762,3762,-2.07016751294,7524
3763,3763,0.348527095566,7526
3764,3764,2.08034252741,7528
3765,3765,0.57958830758,7530
3766,3766,1.32020224822,7532
3767,3767,-1.94654127386,7534
3768,3768,1.32920608513,7536
3769,3769,0.582717001277,7538
3770,3770,0.153552946121,7540
3771,3771,-0.382767762692,7542
3772,3772,0.659099781916,7544
3773,3773,0.585521229467,7546
3774,3774,0.760305660446,7548
3775,3775,1.48128101044,7550
3776,3776,-0.0475772552171,7552
3777,3777,1.03343008908,7554
3778,3778,0.217018942142,7556
3779,3779,1.09090201409,7558
3780,3780,0.483186447334,7560
3781,3781,0.596343724263,7562
3782,3782,0.443250756511,7564
3783,3783,-0.524954225758,7566
3784,3784,-0.029107222727,7568
3785,3785,0.202845968949,7570
3786,3786,-0.309337456837,7572
3787,3787,-0.547498369972,7574
3788,3788,-0.0673185445654,7576
3789,3789,0.40881878681,7578
3790,3790,1.83268704826,7580
3791,3791,-0.383052071582,7582
3792,3792,1.8783391904,7584
3793,3793,0.938324361439,7586
3794,3794,-0.119668037902,7588
3795,3795,-0.241983844922,7590
3796,3796,-0.902583870628,7592
3797,3797,0.0646831338207,7594
3798,3798,-2.38549506405,7596
3799,3799,-0.674115461179,7598
3800,3800,-1.29768132769,7600
3801,3801,-0.187671560568,7602
3802,3802,0.187602842502,7604
3803,3803,-1.90258056325,7606
3804,3804,0.834803553782,7608
3805,3805,-1.27579446919,7610
3806,3806,0.801490945751,7612
3807,3807,0.987567552788,7614
3808,3808,0.537045314866,7616
3809,3809,-0.914637095199,7618
3810,3810,-1.37053641811,7620
3811,3811,-0.994577697152,7622
3812,3812,-0.144071178692,7624
3813,3813,-1.01505224087,7626
3814,3814,-0.145915188484,7628
3815,3815,1.33880813312,7630
3816,3816,-0.357304398064,7632
3817,3817,0.285646204338,7634
3818,3818,1.36804253326,7636
3819,3819,-0.616613319159,7638
3820,3820,0.25857247047,7640
3821,3821,-0.0129186162295,7642
3822,3822,-1.43856597313,7644
3823,3823,0.926322905253,7646
3824,3824,-0.94183096958,7648
3825,3825,-0.255265498903,7650
3826,3826,-1.47830469682,7652
3827,3827,-0.327365275106,7654
3828,3828,1.49094694269,7656
3829,3829,0.922501456694,7658
3830,3830,1.03142493737,7660
3831,3831,0.84410295989,7662
3832,3832,0.828551951084,7664
3833,3833,1.21589053611,7666
3834,3834,-0.138301364808,7668
3835,3835,0.219577803578,7670
3836,3836,-0.463960715435,7672
3837,3837,-1.11904835957,7674
3838,3838,-0.635419718365,7676
3839,3839,-1.63075385832,7678
3840,3840,0.0925542731328,7680
3841,3841,0.539755725947,7682
3842,3842,0.841863550095,7684
3843,3843,-0.0635363537711,7686
3844,3844,-0.73297656268,7688
3845,3845,-0.564781421801,7690
3846,3846,-0.217431880674,7692
3847,3847,-1.51537710505,7694
3848,3848,0.806772096054,7696
3849,3849,0.138826476333,7698
3850,3850,-2.14116412149,7700
3851,3851,-0.483689560625,7702
3852,3852,-0.0277416128116,7704
3853,3853,0.512998214603,7706
3854,3854,0.501703437841,7708
3855,3855,0.551077904785,7710
3856,3856,-3.19354925572,7712
3857,3857,0.360998833149,7714
3858,3858,0.104971578756,7716
3859,3859,0.169922054113,7718
3860,3860,-0.184510583972,7720
3861,3861,2.22039567271,7722
3862,3862,0.305392965614,7724
3863,3863,-0.094159597218,7726
3864,3864,0.609516694164,7728
3865,3865,0.771597037456,7730
3866,3866,-1.30765550845,7732
3867,3867,-0.867652940884,7734
3868,3868,-0.179428088637,7736
3869,3869,-0.356556416283,7738
3870,3870,-1.88606343226,7740
3871,3871,-2.41602009834,7742
3872,3872,-0.696922069601,7744
3873,3873,2.23299454682,7746
3874,3874,-0.220239001979,7748
3875,3875,-0.0684069075341,7750
3876,3876,1.34183883412,7752
3877,3877,-1.01817176731,7754
3878,3878,0.409471373521,7756
3879,3879,0.863909670334,7758
3880,3880,-0.071816213991,7760
3881,3881,0.808018176629,7762
3882,3882,-1.73379066935,7764
3883,3883,0.402268263558,7766
3884,3884,0.650378209443,7768
3885,3885,0.46724225291,7770
3886,3886,1.42158801071,7772
3887,3887,-0.927144349831,7774
3888,3888,-1.11756694877,7776
3889,3889,-0.780924970537,7778
3890,3890,-1.06791823741,7780
3891,3891,-0.72935169,7782
3892,3892,0.688098016214,7784
3893,3893,-0.0152884955534,7786
3894,3894,-1.86879814896,7788
3895,3895,-0.195781149447,7790
3896,3896,0.668543860597,7792
3897,3897,0.493232686948,7794
3898,3898,-1.15368646631,7796
3899,3899,-0.267066708006,7798
3900,3900,0.212955501947,7800
3901,3901,0.990226449507,7802
3902,3902,-1.08795045125,7804
3903,3903,-1.34604427325,7806
3904,3904,-0.38153335806,7808
3905,3905,-0.868670270411,7810
3906,3906,-0.846244374517,7812
3907,3907,1.25289524469,7814
3908,3908,-1.80359043562,7816
3909,3909,-0.19155075907,7818
3910,3910,1.05556110871,7820
3911,3911,0.575457214407,7822
3912,3912,-0.363502811234,7824
3913,3913,-1.98506148198,7826
3914,3914,0.48230764585,7828
3915,3915,0.229966069888,7830
3916,3916,-1.94294864783,7832
3917,3917,-1.8100510901,7834
3918,3918,0.531304878029,7836
3919,3919,-0.823978324381,7838
3920,3920,0.912822605251,7840
3921,3921,0.302378732182,7842
3922,3922,-0.0816227403045,7844
3923,3923,-0.0382491721435,7846
3924,3924,-0.697526483315,7848
3925,3925,-1.05820960127,7850
3926,3926,-0.74166952774,7852
3927,3927,0.932835810368,7854
3928,3928,-0.0872762806886,7856
3929,3929,-1.64608899632,7858
3930,3930,-0.770637282081,7860
3931,3931,0.138658957032,7862
3932,3932,0.585471523586,7864
3933,3933,-1.10865248253,7866
3934,3934,2.530873114,7868
3935,3935,-0.601944032944,7870
3936,3936,-0.506893733973,7872
3937,3937,0.467113466161,7874
3938,3938,-0.0219519958515,7876
3939,3939,-1.83829952922,7878
3940,3940,1.84723982549,7880
3941,3941,1.24375132911,7882
3942,3942,0.433916380539,7884
3943,3943,0.304859386843,7886
3944,3944,-1.12882357148,7888
3945,3945,0.216544771175,7890
3946,3946,0.664532838727,7892
3947,3947,0.278340794009,7894
3948,3948,-0.0589118967542,7896
3949,3949,2.08586767415,7898
3950,3950,0.22946038089,7900
3951,3951,2.21559926976,7902
3952,3952,1.03052162894,7904
3953,3953,-0.509142677622,7906
3954,3954,-0.84029128757,7908
3955,3955,-0.348522635776,7910
3956,3956,1.16250075737,7912
3957,3957,1.521280592,7914
3958,3958,-0.0194502747669,7916
3959,3959,-0.101148729476,7918
3960,3960,0.230710434968,7920
3961,3961,0.412758657536,7922
3962,3962,0.97194953822,7924
3963,3963,0.675101641526,7926
3964,3964,-0.312945633448,7928
3965,3965,0.655166985535,7930
3966,3966,-0.869026704909,7932
3967,3967,-1.1728541141,7934
3968,3968,-0.849839821513,7936
3969,3969,-0.0698485886247,7938
3970,3970,0.660957721602,7940
3971,3971,-0.544421725283,7942
3972,3972,0.141582435886,7944
3973,3973,2.23033778583,7946
3974,3974,-0.532117068175,7948
3975,3975,-2.29337503209,7950
3976,3976,-0.355378227762,7952
3977,3977,2.10090853071,7954
3978,3978,-1.08138876412,7956
3979,3979,0.435673696692,7958
3980,3980,0.322619096555,7960
3981,3981,0.307116195579,7962
3982,3982,0.626698636485,7964
3983,3983,0.0158057899755,7966
3984,3984,0.279357175814,7968
3985,3985,-0.70696721007,7970
3986,3986,-0.0136366167321,7972
3987,3987,-0.49430671638,7974
3988,3988,0.0491822964589,7976
3989,3989,0.719474345119,7978
3990,3990,-0.708692475232,7980
3991,3991,0.427396718236,7982
3992,3992,-0.235670378566,7984
3993,3993,0.0493434088946,7986
3994,3994,0.0593124907581,7988
3995,3995,-1.21823155254,7990
3996,3996,1.0824448912,7992
3997,3997,0.571452519211,7994
3998,3998,1.57227943287,7996
3999,3999,0.134950660369,7998
4000,4000,-1.08380653889,8000
4001,4001,-0.798830779463,8002
4002,4002,0.114940131398,8004
4003,4003,-0.912087562768,8006
4004,4004,-1.4488523178,8008
4005,4005,-1.21471364885,8010
4006,4006,-1.40188525589,8012
4007,4007,-0.838446896389,8014
4008,4008,-0.156205529426,8016
4009,4009,0.540189253666,8018
4010,4010,1.22615843151,8020
4011,4011,-0.0628329400904,8022
4012,4012,0.674788277645,8024
4013,4013,-0.779458322171,8026
4014,4014,1.31209766231,8028
4015,4015,-0.0565086333785,8030
4016,4016,0.933017805823,8032
4017,4017,1.7585136781,8034
4018,4018,-0.937956447942,8036
4019,4019,-1.05467715319,8038
4020,4020,0.878015771674,8040
4021,4021,0.392634707454,8042
4022,4022,-1.05705049548,8044
4023,4023,0.403695120628,8046
4024,4024,0.114706358276,8048
4025,4025,-1.95053829036,8050
4026,4026,0.377561930793,8052
4027,4027,-0.193715354382,8054
4028,4028,-0.252176341905,8056
4029,4029,0.663480551568,8058
4030,4030,-1.66677707488,8060
4031,4031,1.93277864524,8062
4032,4032,-0.14750713301,8064
4033,4033,1.64011200702,8066
4034,4034,0.086095835046,8068
4035,4035,-0.339153999884,8070
4036,4036,1.44085535688,8072
4037,4037,-0.091900148116,8074
4038,4038,-1.30536255168,8076
4039,4039,-1.52915929103,8078
4040,4040,0.629145181161,8080
4041,4041,0.634758393967,8082
4042,4042,-1.817214121,8084
4043,4043,0.493061723119,8086
4044,4044,-0.455068483549,8088
4045,4045,0.190483379951,8090
4046,4046,-1.29234520935,8092
4047,4047,-0.697630222081,8094
4048,4048,-0.90842138683,8096
4049,4049,-0.072105003342,8098
4050,4050,0.87778547332,8100
4051,4051,-1.34312080996,8102
4052,4052,-1.24237751954,8104
4053,4053,0.347390070067,8106
4054,4054,-1.01111988186,8108
4055,4055,0.577277358379,8110
4056,4056,-2.85031430199,8112
4057,4057,-1.93547504483,8114
4058,4058,0.953955080113,8116
4059,4059,-0.813437642715,8118
4060,4060,1.53487518351,8120
4061,4061,-1.67655912052,8122
4062,4062,-0.0798460700599,8124
4063,4063,-1.23764414613,8126
4064,4064,0.251049595424,8128
4065,4065,-0.531304076213,8130
4066,4066,-0.185033383265,8132
4067,4067,-2.11954478451,8134
4068,4068,0.422120452349,8136
4069,4069,-0.443148306346,8138
4070,4070,0.108238262782,8140
4071,4071,-0.493226999921,8142
4072,4072,1.37242698568,8144
4073,4073,0.88134066556,8146
4074,4074,0.310051911369,8148
4075,4075,-0.471842408771,8150
4076,4076,0.75437573256,8152
4077,4077,0.702151647989,8154
4078,4078,-0.146041218041,8156
4079,4079,1.15462378108,8158
4080,4080,-0.168366417382,8160
4081,4081,-2.5250055508,8162
4082,4082,0.890613422212,8164
4083,4083,-0.87379139212,8166
4084,4084,-0.825404341167,8168
4085,4085,0.829246945289,8170
4086,4086,2.03177536826,8172
4087,4087,-0.722471811398,8174
4088,4088,-0.749497492641,8176
4089,4089,-0.982712332015,8178
4090,4090,1.17787439978,8180
4091,4091,0.432214523396,8182
4092,4092,0.793470206583,8184
4093,4093,-1.78873313833,8186
4094,4094,0.342024106753,8188
4095,4095,-0.957490219226,8190
4096,4096,0.567212511885,8192
4097,4097,1.05498783511,8194
4098,4098,-1.05389168037,8196
4099,4099,-1.96699581288,8198
4100,4100,-0.4074601332,8200
4101,4101,0.565446316771,8202
4102,4102,1.7360241339,8204
4103,4103,-2.45880664363,8206
4104,4104,0.161979882928,8208
4105,4105,-0.932204876721,8210
4106,4106,0.413122964758,8212
4107,4107,0.285971546915,8214
4108,4108,-1.66805789019,8216
4109,4109,0.966780300936,8218
4110,4110,1.73069028512,8220
4111,4111,-0.0583007691792,8222
4112,4112,-0.0922375359393,8224
4113,4113,0.226250622486,8226
4114,4114,-1.58615025176,8228
4115,4115,0.642483519114,8230
4116,4116,0.36098739781,8232
4117,4117,1.38574869743,8234
4118,4118,-1.97507343465,8236
4119,4119,0.587581937623,8238
4120,4120,1.28851354119,8240
4121,4121,-0.822694599448,8242
4122,4122,-0.856826608076,8244
4123,4123,-0.336278157647,8246
4124,4124,-1.56780207634,8248
4125,4125,0.640081483772,8250
4126,4126,-0.927625389755,8252
4127,4127,1.08233188255,8254
4128,4128,-1.41780565672,8256
4129,4129,-0.128032462759,8258
